total_count,total_pages,current_page,code,title,description,image_src,image_alt,rating_score,rating_exact_score,rating_review_count,location,category,retail_price_amount,retail_price_currency,discounted_price_amount,discounted_price_currency,url,is_private_tour,languages,duration_days,duration_hours,duration_minutes,has_free_cancellation,latitude,longitude,max_travelers_allowed,country
369,16,1,143322P5,Champagne Sunset Cruise in Ft. Lauderdale,"End the day relaxing on the Atlantic Ocean with this sunset cruise. Hop aboard a comfortable catamaran for this evening excursion and take in views of the mansions on “Millionaires Row” and the Florida coastline. Then, head out to the Atlantic Ocean and catch the sun set, casting fiery hues of orange and red on the water.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/a4/2a/61.jpg,Champagne Sunset Cruise in Ft. Lauderdale,5.0,4.8,601,"Fort Lauderdale, Florida",Sailing,1718.82,ZAR,1718.82,ZAR,/tours/Fort-Lauderdale/Champagne-Sunset-Cruise-Ft-Lauderdale/d660-143322P5,False,en,,,,True,26.1125574,-80.1059324,48.0,United States
369,16,1,44152P1,"Everglades National Park Biologist Led Adventure: Cruise, Hike + Airboat","Explore the real Everglades with a master naturalist on this full-day adventure. Enjoy a Ten Thousand Islands boat tour to spot birds, manatees, and dolphins; and a master-naturalist-led dry nature hike in Big Cypress National Preserve. Also included are a 1-hour airboat ride far from land into the River of Grass; a visit to a Native tree island village only accessible via boat; time at a historical trading post, and lunch.",https://media.tacdn.com/media/attractions-splice-spp-360x240/07/01/38/cf.jpg,"Everglades National Park Biologist Led Adventure: Cruise, Hike + Airboat",5.0,4.9,559,"Fort Lauderdale, Florida",Day Trips,5504.08,ZAR,5504.08,ZAR,/tours/Fort-Lauderdale/Everglades-Adventure/d660-44152P1,False,en,0.0,9.0,30.0,True,25.7621674,-80.7703042,14.0,United States
369,16,1,38214P1,Everglades VIP Airboat Tour with Transportation Included,"Make sure you tick off the most important highlights of the Everglades with an experienced guide in the lead when you book this Everglades airboat tour. Race through the River of Grass listening to in-depth commentary on the local environment and wildlife. Plus, round-trip transport from Fort Lauderdale is provided for a stress-free adventure.",https://media.tacdn.com/media/attractions-splice-spp-360x240/06/f9/12/1a.jpg,Everglades VIP Airboat Tour with Transportation Included,4.5,4.6,532,"Fort Lauderdale, Florida",Nature and Wildlife Tours,1255.32,ZAR,1255.32,ZAR,/tours/Fort-Lauderdale/Everglades-VIP-Tour-with-Transportation-Included/d660-38214P1,False,en,,,,True,26.060436,-80.44462,24.0,United States
369,16,1,88157P1,90-Minute Snorkel & Seabob Underwater Guided Reef Tour in Fort Lauderdale,"A combination of Jet Skiing, snorkeling, and scuba diving, the SEABOB is a truly remarkable experience that lets you swim with the fishes quietly and safely. After a short gear fitting and training session on the SEABOB, explore three local reefs where you can dive up to eight feet and see a variety of aquatic sea life.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/3e/e5/14.jpg,90-Minute Snorkel & Seabob Underwater Guided Reef Tour in Fort Lauderdale,5.0,4.8,518,"Fort Lauderdale, Florida",Snorkeling,3409.63,ZAR,3409.63,ZAR,/tours/Fort-Lauderdale/SEABOB-Snorkel-Reef-Tour-Fort-Lauderdale/d660-88157P1,False,en,,,,True,26.1540667,-80.1005869,6.0,United States
369,16,1,50605P1,Drift Fishing Trip off the Coast of Fort Lauderdale,"Cast your line and catch your next meal on a half-day fishing trip from Fort Lauderdale. Offered in the morning, afternoon, and evening, the 4-hour excursion can suit any schedule. Use a provided pole to reel in grouper, porgies, snapper, and more. Bait, tackle, and all other equipment is at your disposal. Your catch is cleaned by the crew, ready to be cooked at home or prepared by a nearby restaurant.",https://media.tacdn.com/media/attractions-splice-spp-360x240/07/36/59/61.jpg,Drift Fishing Trip off the Coast of Fort Lauderdale,4.5,4.6,476,"Fort Lauderdale, Florida",Fishing Charters,1448.44,ZAR,1448.44,ZAR,/tours/Fort-Lauderdale/Drift-Fishing-Trip/d660-50605P1,False,en,,,,True,26.125828,-80.12983,30.0,United States
369,16,1,5698ADEAST,Everglades Day Safari from Ft Lauderdale,"Escape to the wilderness of Florida's Everglades on this guided, full-day adventure from Fort Lauderdale. This exciting small-group tour includes an airboat ride through Everglades National Park, a drive through Big Cypress National Preserve, a nature walk through a cypress forest, and a scenic boat ride through the 10,000 islands of Everglades National Park in search of a variety of wildlife. Lunch is provided and a hotel pickup and drop-off are included at select Fort Lauderdale area locations.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/a6/07/75.jpg,Everglades Day Safari from Ft Lauderdale,5.0,4.8,446,"Fort Lauderdale, Florida",Day Trips,4345.33,ZAR,4345.33,ZAR,/tours/Fort-Lauderdale/Small-Group-Tour-Everglades-Adventure-Day-Trip-from-Ft-Lauderdale/d660-5698ADEAST,False,en,,,,True,26.1360642,-80.1153265,13.0,United States
369,16,1,5190PRIVATE,Private Tour: Florida Everglades Airboat Ride and Wildlife Adventure,"Travel deep into Everglades National Park on this private airboat tour and wildlife encounter at Sawgrass Recreation Park. Experience the unique subtropical ecosystem of the Everglades on your own airboat, going deeper into the Everglades than on the typical public ride. Skim across the grassy water at speeds up to 40 miles per hour while looking for alligators, fish, turtles, and wading birds. This tour includes entrance to Sawgrass Recreation Park and admission to the Reptile and Glades exhibits.",https://media.tacdn.com/media/attractions-splice-spp-360x240/06/6e/d2/8d.jpg,Private Tour: Florida Everglades Airboat Ride and Wildlife Adventure,4.5,4.7,441,"Fort Lauderdale, Florida",Nature and Wildlife Tours,2462.35,ZAR,2462.35,ZAR,/tours/Fort-Lauderdale/Private-Tour-Florida-Everglades-Airboat-Ride-and-Wildlife-Adventure/d660-5190PRIVATE,True,en,,,,True,26.1764844,-80.447976,15.0,United States
369,16,1,125185P2,Island Time Boat Cruise in Fort Lauderdale,"Bring your own drinks, snacks and bathing suit, and get ready for fun in the Florida sun, on this party boat trip from Fort Lauderdale. Choose between several departure times, make your way to the marina, and hop aboard: See the city from the water’s edge, zip past celebrity-owned mansions and yachts, and stop at a sandbar for swimming. In between, relax, enjoy the soundtrack, and soak up the ambiance.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/0a/1d/51.jpg,Island Time Boat Cruise in Fort Lauderdale,5.0,4.8,434,"Fort Lauderdale, Florida",Day Cruises,1206.84,ZAR,1206.84,ZAR,/tours/Fort-Lauderdale/Fort-Lauderdale-Ultimate-Party-Boat/d660-125185P2,False,en,,,,True,26.113539,-80.10620399999999,15.0,United States
369,16,1,104840P10,Mini Powerboat Rental,"Cruise down the waterways of Fort Lauderdale on a mini powerboat and enjoy a relaxing time on the water. Known as “America’s Venice,” this canal-ridden area is lined with yachts, mansions, and mangrove forests. A powerboat helps you easily navigate the waterways without exerting any energy, so you can sit back and admire the scenery while you ride.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/36/e2/9b.jpg,Mini Powerboat Rental,5.0,4.9,429,"Fort Lauderdale, Florida",Extreme Sports,1911.94,ZAR,1911.94,ZAR,/tours/Fort-Lauderdale/1-Hour-Mini-Powerboat-Rental/d660-104840P10,False,,,,,True,26.137118599999997,-80.1192543,,United States
369,16,1,270280P1,"90-Minute Parasailing Adventure Above Fort Lauderdale, FL","Fly high above the Gold Coast of Fort Lauderdale on this 1.5-hour parasailing adventure. Head out on the water with a captain and crew for a safe experience. Once you’re hundreds of feet in the air, you’ll be able to take in views of Lauderdale Beach, the surrounding blue waters of the Atlantic, and even a glimpse of the Bahamas on a very clear day.",https://media.tacdn.com/media/attractions-splice-spp-360x240/10/44/00/c8.jpg,"90-Minute Parasailing Adventure Above Fort Lauderdale, FL",4.5,4.5,383,"Fort Lauderdale, Florida",Extreme Sports,1931.06,ZAR,1931.06,ZAR,/tours/Fort-Lauderdale/Parasailing/d660-270280P1,False,en,,,,False,26.1126451,-80.10649149999999,12.0,United States
369,16,1,47754P1,"History Museum, Pioneer House Museum & Schoolhouse Museum","Visit three historic museums on a guided walking tour in Fort Lauderdale’s Arts and Science district. Follow a local guide to the 1899 Replica Schoolhouse Museum, the Pioneer House Museum, and the History Museum. All locations are located on the banks of the New River with plenty of restaurants nearby for you to enjoy after your tour.",https://media.tacdn.com/media/attractions-splice-spp-360x240/07/1e/82/85.jpg,"History Museum, Pioneer House Museum & Schoolhouse Museum",4.5,4.7,345,"Fort Lauderdale, Florida",Audio Guides,289.69,ZAR,289.69,ZAR,/tours/Fort-Lauderdale/Fort-Lauderdale-Historical-Tour/d660-47754P1,False,en,0.0,1.0,0.0,True,26.1191601,-80.1459567,35.0,United States
369,16,1,68236P1,Fort Lauderdale Sailing Charter,"This Fort Lauderdale private half-day sailing experience is ideal for visitors to the city who want to get out on the water without having to drive a boat themselves. This relaxing experience takes you down the historic Fort Lauderdale New River through the city's Downtown section. Take in the sights as you chat amongst yourselves. The private charter provides you with ice, cups, plates, and cutlery in case you want to bring your own food and drinks to enjoy.",https://media.tacdn.com/media/attractions-splice-spp-360x240/06/d6/39/03.jpg,Fort Lauderdale Sailing Charter,5.0,5.0,343,"Fort Lauderdale, Florida",Sailing,3186.57,ZAR,3186.57,ZAR,/tours/Fort-Lauderdale/Sailing-Charter/d660-68236P1,True,,,,,True,26.1026103,-80.1553996,6.0,United States
369,16,1,50605P2,Shared Sportfishing Trip from Fort Lauderdale,"For those who want to go deep-sea fishing but don’t want to charter a boat, secure your spot on this small-group excursion. Board your boat with a handful of people and head out onto the Atlantic Ocean to troll for sailfish, wahoo, mahi-mahi, tuna, and more. This trip is ideal for solo travelers or smaller groups who want to meet other fishing enthusiasts.",https://media.tacdn.com/media/attractions-splice-spp-360x240/07/0e/ce/4b.jpg,Shared Sportfishing Trip from Fort Lauderdale,5.0,4.8,273,"Fort Lauderdale, Florida",Extreme Sports,4132.89,ZAR,4132.89,ZAR,/tours/Fort-Lauderdale/Shared-Sportfishing-Trip/d660-50605P2,False,en,,,,True,26.1191168,-80.10601009999999,6.0,United States
369,16,1,117093P3,4-Hour Fort Lauderdale Sailing Charter,"Spend some time on the water with this half-day sailing charter in Fort Lauderdale. When out to sea, sit back and relax on the boat or jump in for a swim or to snorkel. The boat is equipped with shaded seating areas, a Bluetooth speaker, a freshwater shower, and snorkeling and other water activity equipment. Plus, the captain can instruct you on how to sail yourself.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/3c/7e/4e.jpg,4-Hour Fort Lauderdale Sailing Charter,5.0,4.9,272,"Fort Lauderdale, Florida",Sailing,3186.57,ZAR,3186.57,ZAR,/tours/Fort-Lauderdale/Half-Day-Sailing-Charter/d660-117093P3,False,en,,,,True,26.1111753,-80.1579021,6.0,United States
369,16,1,143322P4,Sail Splash and Sailing Excursion in Ft. Lauderdale,"Hop aboard a catamaran for a sailing excursion in Fort Lauderdale. Sit back and relax while you tour the waterways of the city known as the “Venice of America.” Next, head out to the Atlantic Ocean and enjoy the rhythm of calypso music and breaking waves. Sip on an ice cold beverage and take a dip in the water.",https://media.tacdn.com/media/attractions-splice-spp-360x240/07/80/46/1f.jpg,Sail Splash and Sailing Excursion in Ft. Lauderdale,5.0,4.8,261,"Fort Lauderdale, Florida",Sailing,1718.82,ZAR,1718.82,ZAR,/tours/Fort-Lauderdale/Sail-Splash/d660-143322P4,False,en,,,,True,26.1125574,-80.1059324,48.0,United States
369,16,1,111908P2,JETSKI'S Tours Pompano Beach,"FOR AN EXPERIENCE OF A LIFETIME, FORT LAUDERDALE PARASAIL OFFERS PERSONAL WATERCRAFT AND JET SKI RENTALS AT A PRICE THAT IS WORTH YOUR WHILE. SAFELY TAKE ON THE THRILL OF RIDING SOME OF THE NEWEST WAVERUNNERS ON THE FT LAUDERDALE WATERS, AND YOU’LL HAVE A STORY FOR THE AGES.",https://media.tacdn.com/media/attractions-splice-spp-360x240/06/e7/95/eb.jpg,JETSKI'S Tours Pompano Beach,5.0,4.8,255,"Fort Lauderdale, Florida",Extreme Sports,2278.88,ZAR,2278.88,ZAR,/tours/Fort-Lauderdale/JETSKI/d660-111908P2,True,en,,,,True,26.2505604,-80.085775,12.0,United States
369,16,1,46862P6,Fort Lauderdale Food & Drink Tour,"Foodies visiting Fort Lauderdale—this is the tour for you! Get a shortcut to the best local foodie haunts with this small-group guided tasting tour. By exploring the city with a guide, it helps you to avoid the tourist traps and discover interesting eateries that you might not uncover alone. Along to way, try eight food tastings as well as two alcoholic drinks.",https://media.tacdn.com/media/attractions-splice-spp-360x240/11/f5/88/dc.jpg,Fort Lauderdale Food & Drink Tour,5.0,4.9,249,"Fort Lauderdale, Florida",Half-day Tours,2008.51,ZAR,2008.51,ZAR,/tours/Fort-Lauderdale/Craft-Food-Tour-Fort-Lauderdale/d660-46862P6,False,en,,,,True,26.1187517,-80.1363851,14.0,United States
369,16,1,86313P1,1 Hour Jet Ski Rental in Fort Lauderdale,Rent a jet ski in Ft. Lauderdale and head out to discover the intracoastal waterways. Check out the mansions and yachts that line the waterways during this excursion. Feel the exhilaration of the jet ski while exploring the area at your own pace. Life jackets and water-tight bags for your belongings are provided.,https://media.tacdn.com/media/attractions-splice-spp-360x240/06/75/73/fd.jpg,1 Hour Jet Ski Rental in Fort Lauderdale,4.5,4.7,243,"Fort Lauderdale, Florida",Extreme Sports,2510.63,ZAR,2510.63,ZAR,/tours/Fort-Lauderdale/1-Hour-Jet-Ski-Rental/d660-86313P1,False,,,,,True,26.137475199999997,-80.1092489,5.0,United States
369,16,1,6550FLGARD,Skip the Line: Flamingo Gardens Admission Ticket in Fort Lauderdale,"Escape to 60 acres of tropical paradise with this admission ticket to Flamingo Gardens Botanical Garden and Everglades Wildlife Sanctuary. The gardens boast more than 3,000 species of rare and exotic, tropical, subtropical and native plants. The arboretum has some of the largest trees in the entire state of Florida. And the wildlife sanctuary is home to native-Florida animals like alligators, bobcats, otters, eagles, panthers, peacocks and, of course, the famous flamingos.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0b/0d/31/d6.jpg,Skip the Line: Flamingo Gardens Admission Ticket in Fort Lauderdale,4.5,4.6,188,"Fort Lauderdale, Florida",Nature and Wildlife Tours,462.54,ZAR,462.54,ZAR,/tours/Fort-Lauderdale/General-Admission-to-Flamingo-Gardens-Admission-in-Fort-Lauderdale/d660-6550FLGARD,False,,,,,True,26.0739756,-80.3101746,,United States
15,1,1,208536P1,Tour Visiting the Malpais,"Tour of the region that has everything for the visitor, micro climate that favors orchards and aging coining the most representative cuisine of the state. Beautiful waterfalls, rivers and springs guarantee that at any time of the year there is water, thus dressing its landscapes of surprising beauty. Cradle of miscegenation where you can travel the Camino Real Tierra and its history. A tour that has fun for the whole family!",https://media.tacdn.com/media/attractions-splice-spp-360x240/09/89/c1/41.jpg,Tour Visiting the Malpais,4.5,4.7,27,"Durango, Mexico",Day Trips,1427.78,ZAR,1427.78,ZAR,/tours/Durango/Tour-Visiting-the-Malpais/d51565-208536P1,False,en,0.0,4.0,0.0,True,21.860409,-102.896286,40.0,Mexico
15,1,1,208536P2,Wild West Riding Tour,"Are you a movie and genre lover? We take you on this tour to visit the locations where the great productions that made cowboy movies famous! Privileged geographical area for filming world-renowned films! Witness the presence of actors such as John Wayne, Charlton Heston, Kirk Douglas and an endless number of stars that made the Western genre an industry. Feel, live and enjoy the whole atmosphere of the wild west!",https://media.tacdn.com/media/attractions-splice-spp-360x240/09/ab/7a/86.jpg,Wild West Riding Tour,5.0,4.9,23,"Durango, Mexico",Half-day Tours,1458.1,ZAR,1458.1,ZAR,/tours/Durango/Wild-West-Riding-Tour/d51565-208536P2,False,en,,,,True,24.081375,-104.670845,40.0,Mexico
15,1,1,208536P3,City tour,"Enjoy and get to know the real Mexico in the largest and most beautiful historic center of the new Hispanic north. With the richest, most diverse and important natural, historical, artistic and cultural heritage that will delight your taste for any of these disciplines. Check it! Surprising!",https://media.tacdn.com/media/attractions-splice-spp-360x240/09/fa/89/a7.jpg,City tour,4.5,4.3,19,"Durango, Mexico",Half-day Tours,708.19,ZAR,708.19,ZAR,/tours/Durango/City-tour/d51565-208536P3,False,en,,,,True,24.023123,-104.671425,40.0,Mexico
15,1,1,144541P10,"La Pirámide Park // VIA FERRATA, RAPPEL, ZIPLINE","The &#34;La Pirámide&#34; Park is an environmental conservation and nature tourism project with the Ejido Chavarria Viejo, is located in the majestic Sierra Madre Occidental, right in the middle between Durango and Mazatlan, Mexico. It consists of 220 hectares in development for family, school, business experiences, among friends and singles.

Dream place to visit and enjoy nature.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0c/03/da/c9.jpg,"La Pirámide Park // VIA FERRATA, RAPPEL, ZIPLINE",5.0,5.0,4,"Durango, Mexico",Climbing,1433.42,ZAR,1433.42,ZAR,/tours/Durango/La-Piramide-Park-VIA-FERRATA-RAPPEL-TIROLESA/d51565-144541P10,True,en,,,,True,24.0239264,-104.6720974,15.0,Mexico
15,1,1,144541P3,La Pirámide Park // EXPLORE LA YERBA CANYON,"&#34;La Pirámide&#34; Park is an environmental conservation and nature tourism project with the Ejido Chavarria Viejo, it is located in the majestic Sierra Madre Occidental, right in the middle between Durango and Mazatlán, Mexico. It consists of 220 hectares in development for family, school, business experiences, between friends and singles.

Dream place to visit and enjoy nature.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0f/e4/19/fd.jpg,La Pirámide Park // EXPLORE LA YERBA CANYON,5.0,5.0,1,"Durango, Mexico",Nature and Wildlife Tours,1515.84,ZAR,1515.84,ZAR,/tours/Durango/La-Piramide-Park-EXPLORE-LA-YERBA-CANYON/d51565-144541P3,True,en,,,,True,24.0239264,-104.6720974,10.0,Mexico
15,1,1,128285P1118,Durango Airport (DGO) to Durango hotels - Round-Trip Private Transfer,"Book your private Arrival transfer from Durango Airport (DGO) to Durango hotels and return.

Your driver will be waiting for you at a scheduled time and you will travel comfortably to your destination.

• Meeting with a Nameplate
• We track your Flight
• Door-to-door Service
• No Hidden Charges
• Clean cars &amp; Professional drivers",https://media.tacdn.com/media/attractions-splice-spp-360x240/11/7a/72/3a.jpg,Durango Airport (DGO) to Durango hotels - Round-Trip Private Transfer,5.0,5.0,1,"Durango, Mexico",Airport & Hotel Transfers,2983.79,ZAR,2983.79,ZAR,/tours/Durango/Durango-Airport-DGO-to-Durango-hotels-Round-Trip-Private-Transfer/d51565-128285P1118,True,,,,,True,24.1259979,-104.5338957,8.0,Mexico
15,1,1,144541P2,La Pirámide Park // WALK AND DISCOVER THE PARK,"The &#34;La Pirámide&#34; Park is an environmental conservation and nature tourism project with the Ejido Chavarria Viejo, is located in the majestic Sierra Madre Occidental, right in the middle between Durango and Mazatlan, Mexico. It consists of 220 hectares in development for family, school, business experiences, among friends and singles.

Dream place to visit and enjoy nature.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0c/03/da/d3.jpg,La Pirámide Park // WALK AND DISCOVER THE PARK,5.0,5.0,1,"Durango, Mexico",Hiking Tours,360.01,ZAR,360.01,ZAR,/tours/Durango/La-Piramide-Park-Walk-and-Discover-the-Park/d51565-144541P2,True,en,,,,True,24.0239264,-104.6720974,15.0,Mexico
15,1,1,131112P323,Durango Airport (DGO) Private Transfer to Durango City,"Reliable and convenient transportation to and from the Pickup location. Our professional drivers ensure a smooth journey, providing a stress-free experience for travelers. On-time pickups and drop-offs, comfortable vehicles, and excellent customer service make our airport transfer service the perfect choice for your travel needs. Available 24/7.

- 24/7 customer service provides escort for your travel.
- Air conditioned vehicle provides you with a suitable temperature in your journey.
- Professional drivers will take you to your destination directly while avoiding traffic jams.
- Customized services bring you more unique experiences.",https://media.tacdn.com/media/attractions-splice-spp-360x240/14/15/ed/94.jpg,Durango Airport (DGO) Private Transfer to Durango City,0.0,0.0,0,"Durango, Mexico",Airport & Hotel Transfers,2188.69,ZAR,2188.69,ZAR,/tours/Durango/ONE-WAY-Guadalajara-to-Tequila-Private-Transfer/d51565-131112P323,True,,,,,True,24.833333,-104.833333,10.0,Unknown
15,1,1,487732P1,Off-Road Motorcycle Ride through the Copper Canyon,"The Copper Canyons are Spectacular!

Come and discover the most extreme paths of the Sierra Tarahumara and the Copper Canyon, it is a unique experience that is not for everyone.
6 days in the deepest part of the forest passing through endless ravines and spectacular views.

Join me so I can show you the most spectacular adventure",https://media.tacdn.com/media/attractions-splice-spp-360x240/13/17/87/86.jpg,Off-Road Motorcycle Ride through the Copper Canyon,0.0,0.0,0,"Durango, Mexico",Multi-day Tours,57937.67,ZAR,57937.67,ZAR,/tours/Durango/Off-Road-Motorcycle-Ride-through-the-Copper-Canyon/d51565-487732P1,True,en,,,,True,24.0550308,-104.6153541,5.0,Mexico
15,1,1,128285P839,Durango hotels to Durango Airport (DGO) -Departure Private Transfer,"Book your Private Departure Transfer from Durango hotels to Durango Airport (DGO).

Don&#39;t go through all the hassle of waiting in a long taxi or shared shuttles queues and use our private, door to door airport transfer.

Your driver will be waiting for you at a scheduled time and you will travel comfortably to your destination.

• Meeting with a Nameplate
• We track your Flight
• Door-to-door Service
• No Hidden Charges
• Clean cars &amp; Professional drivers",https://media.tacdn.com/media/attractions-splice-spp-360x240/11/7b/20/1b.jpg,Durango hotels to Durango Airport (DGO) -Departure Private Transfer,0.0,0.0,0,"Durango, Mexico",Airport & Hotel Transfers,1491.9,ZAR,1491.9,ZAR,/tours/Durango/Durango-hotels-to-Durango-Airport-DGO-Departure-Private-Transfer/d51565-128285P839,True,,,,,True,24.024840899999997,-104.6608131,8.0,Mexico
15,1,1,144541P4,La Pirámide Park / WALK AND FLY (Zipline),"The &#34;La Pirámide&#34; Park is an environmental conservation and nature tourism project with the Ejido Chavarria Viejo, is located in the majestic Sierra Madre Occidental, right in the middle between Durango and Mazatlan, Mexico. It consists of 220 hectares in development for family, school, business experiences, among friends and singles.

Dream place to visit and enjoy nature.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0c/03/da/d1.jpg,La Pirámide Park / WALK AND FLY (Zipline),0.0,0.0,0,"Durango, Mexico",Hiking Tours,511.6,ZAR,511.6,ZAR,/tours/Durango/La-Piramide-Park-WALK-AND-FLY/d51565-144541P4,True,en,,,,True,24.0239264,-104.6720974,15.0,Mexico
15,1,1,144541P8,La Pirámide Park // ROCK CLIMBING La Comarca,"The &#34;La Pirámide&#34; Park is an environmental conservation and nature tourism project with the Ejido Chavarria Viejo, is located in the majestic Sierra Madre Occidental, right in the middle between Durango and Mazatlan, Mexico. It consists of 220 hectares in development for family, school, business experiences, among friends and singles.

Dream place to visit and enjoy nature.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0c/03/da/e7.jpg,La Pirámide Park // ROCK CLIMBING La Comarca,0.0,0.0,0,"Durango, Mexico",Hiking Tours,485.07,ZAR,485.07,ZAR,/tours/Durango/La-Piramide-Park-SCALE-AT-ROCA-La-Comarca/d51565-144541P8,True,en,,,,True,24.0239264,-104.6720974,15.0,Mexico
15,1,1,144541P6,La Pirámide Park // CORDÓN DE LAS BURRAS CROSSING,"The &#34;La Pirámide&#34; Park is an environmental conservation and nature tourism project with the Ejido Chavarria Viejo, is located in the majestic Sierra Madre Occidental, right in the middle between Durango and Mazatlan, Mexico. It consists of 220 hectares in development for family, school, business experiences, among friends and singles.

Dream place to visit and enjoy nature.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0c/03/da/d6.jpg,La Pirámide Park // CORDÓN DE LAS BURRAS CROSSING,0.0,0.0,0,"Durango, Mexico",Hiking Tours,757.92,ZAR,757.92,ZAR,/tours/Durango/La-Piramide-Park-TRAVESIA-CORDON-DE-LAS-BURRAS/d51565-144541P6,True,en,,,,True,24.0239264,-104.6720974,15.0,Mexico
15,1,1,144541P9,"La Pirámide Park // WALK, OBSERVE AND LISTEN TO THE BIRDS","The &#34;La Pirámide&#34; Park is an environmental conservation and nature tourism project with the Ejido Chavarria Viejo, is located in the majestic Sierra Madre Occidental, right in the middle between Durango and Mazatlan, Mexico. It consists of 220 hectares in development for family, school, business experiences, among friends and singles.

Dream place to visit and enjoy nature.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0c/03/da/6e.jpg,"La Pirámide Park // WALK, OBSERVE AND LISTEN TO THE BIRDS",0.0,0.0,0,"Durango, Mexico",Hiking Tours,792.03,ZAR,792.03,ZAR,/tours/Durango/La-Piramide-Park-WALK-OBSERVE-AND-LISTEN-TO-THE-BIRDS/d51565-144541P9,True,en,,,,True,24.0239264,-104.6720974,15.0,Mexico
15,1,1,128285P1120,Durango Airport (DGO) to Durango hotels - Arrival Private Transfer,"Book your private Arrival transfer from Durango Airport (DGO) to Durango hotels.

Don&#39;t go through all the hassle of waiting in a long taxi or shared shuttles queues and use our private, door to door airport transfer.

Your driver will be waiting for you at a scheduled time and you will travel comfortably to your destination.

• Meeting with a Nameplate
• We track your Flight
• Door-to-door Service
• No Hidden Charges
• Clean cars &amp; Professional drivers",https://media.tacdn.com/media/attractions-splice-spp-360x240/11/81/8e/3d.jpg,Durango Airport (DGO) to Durango hotels - Arrival Private Transfer,0.0,0.0,0,"Durango, Mexico",Airport & Hotel Transfers,1491.9,ZAR,1491.9,ZAR,/tours/Durango/Durango-Airport-DGO-to-Durango-hotels-Arrival-Private-Transfer/d51565-128285P1120,True,,,,,True,24.1259979,-104.5338957,8.0,Mexico
415,18,1,294139P4,Private SUV Round-Trip from Airport to Hotels in Cabo San Lucas,"Skip the hassle of long taxi lines or crowded shuttle services. During this pre-booked, round-trip airport transfer, you’ll travel comfortably to and from any major hotel in Cabo San Lucas. Enjoy a VIP pickup, with your own transportation in a climate-controlled vehicle with driver. Comfortable transfers include complimentary beer or bottled water and booster seats available on request.",https://media.tacdn.com/media/attractions-splice-spp-360x240/12/26/f9/e5.jpg,Private SUV Round-Trip from Airport to Hotels in Cabo San Lucas,5.0,4.8,1439,"Cabo San Lucas, Los Cabos",Airport & Hotel Transfers,3476.26,ZAR,3476.26,ZAR,/tours/Cabo-San-Lucas/Private-Round-Trip-Transfer-from-SJD-Airport-to-Cabo-San-Lucas/d50859-294139P4,True,en,,,,True,22.899966992678188,-109.95313695819017,5.0,Unknown
415,18,1,7054KAY,Los Cabos Arch and Playa del Amor Tour by Glass Bottom Kayak,"Discover the natural splendor and diverse wildlife of El Arco on a kayak and snorkeling tour from Los Cabos. Follow a knowledgeable guide to the iconic rock formations of El Arco on kayaks, greeting a languid colony of sea lions as you paddle past. Gaze at tropical fish through your glass-bottomed kayak and snorkel near Pelican Rock. Conclude your enchanting excursion as you kayak past Playa del Amor,.",https://media.tacdn.com/media/attractions-splice-spp-360x240/0e/95/2e/77.jpg,Los Cabos Arch and Playa del Amor Tour by Glass Bottom Kayak,5.0,4.9,957,"Cabo San Lucas, Los Cabos",Nature and Wildlife Tours,1834.69,ZAR,1834.69,ZAR,/tours/Cabo-San-Lucas/Los-Cabos-Arch-and-Playa-del-Amor-Tour-by-Glass-Bottom-Kayak/d50859-7054KAY,False,en,,,,True,22.8783627,-109.9098193,15.0,Mexico
415,18,1,13221P1,Cabo San Lucas and San Jose del Cabo Sightseeing Tour,"Experience the best of Los Cabos, by land and sea, on this 5-hour sightseeing tour. In Cabo San Lucas, visit the main square and its historical attractions before stepping aboard a glass-bottom boat. Sail to the famous peaks of El Arco and see colorful marine wildlife. Back on land, wander through the colonial town of San Jose del Cabo and visit its lagoon-estuary teeming with birds. Tour includes hotel transport.",https://media.tacdn.com/media/attractions-splice-spp-360x240/06/d6/50/0e.jpg,Cabo San Lucas and San Jose del Cabo Sightseeing Tour,5.0,4.8,721,"San Jose del Cabo, Los Cabos",Day Cruises,1834.69,ZAR,1834.69,ZAR,/tours/San-Jose-del-Cabo/Cabo-San-Lucas-and-San-Jose-del-Cabo-Sightseeing-Combo-Tour/d50860-13221P1,False,en,,,,True,22.891026,-109.91877,100.0,Mexico
